date_time,origin,destination,distance_km,weather,is_weekend,is_rush_hour,traffic_volume,temperature_c,average_speed_kmh,travel_time_minutes,delay_minutes
2023-01-01 02:00:00,Pandau,Simpang Tiga,6.0,Mendung,1,0,220,29.4,47.53,7.57,0.37
2023-01-01 02:00:00,Pasar Pusat,Rumbai,7.0,Cerah,1,0,197,31.9,50.0,8.4,0.0
2023-01-01 02:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,1,0,157,34.9,50.0,10.2,0.0
2023-01-01 03:00:00,Harapan Raya,Sudirman,3.8,Cerah,1,0,204,33.8,50.0,4.56,0.0
2023-01-01 03:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,1,0,186,33.9,50.0,5.4,0.0
2023-01-01 03:00:00,Panam (UNRI),Simpang SKA,5.2,Hujan Ringan,1,0,237,26.5,42.62,7.32,1.08
2023-01-01 03:00:00,Pandau,Simpang Tiga,6.0,Mendung,1,0,187,29.1,47.24,7.62,0.42
2023-01-01 03:00:00,Pasar Pusat,Rumbai,7.0,Cerah,1,0,150,31.6,50.0,8.4,0.0
2023-01-01 03:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,1,0,245,32.9,50.0,10.2,0.0
2023-01-01 04:00:00,Harapan Raya,Sudirman,3.8,Cerah,1,0,215,33.4,50.0,4.56,0.0
2023-01-01 04:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,1,0,178,34.6,50.0,5.4,0.0
2023-01-01 04:00:00,Panam (UNRI),Simpang SKA,5.2,Hujan Ringan,1,0,230,26.5,40.08,7.78,1.54
2023-01-01 04:00:00,Pandau,Simpang Tiga,6.0,Cerah,1,0,211,32.5,50.0,7.2,0.0
2023-01-01 04:00:00,Pasar Pusat,Rumbai,7.0,Cerah,1,0,206,34.7,50.0,8.4,0.0
2023-01-01 04:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,1,0,153,34.5,50.0,10.2,0.0
2023-01-01 05:00:00,Harapan Raya,Sudirman,3.8,Cerah,1,0,211,34.5,50.0,4.56,0.0
2023-01-01 05:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,1,0,165,32.2,50.0,5.4,0.0
2023-01-01 05:00:00,Panam (UNRI),Simpang SKA,5.2,Hujan Ringan,1,0,151,26.3,40.18,7.76,1.52
2023-01-01 05:00:00,Pandau,Simpang Tiga,6.0,Cerah,1,0,150,31.7,50.0,7.2,0.0
2023-01-01 05:00:00,Pasar Pusat,Rumbai,7.0,Mendung,1,0,179,28.7,48.16,8.72,0.32
2023-01-01 05:00:00,Simpang SKA,Bandara SSK II,8.5,Mendung,1,0,153,29.4,47.24,10.79,0.59
2023-01-01 06:00:00,Harapan Raya,Sudirman,3.8,Cerah,1,0,1542,33.1,41.46,5.5,0.94
2023-01-01 06:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,1,0,1489,33.4,45.69,5.91,0.51
2023-01-01 06:00:00,Panam (UNRI),Simpang SKA,5.2,Hujan Ringan,1,0,1630,27.1,33.11,9.42,3.18
2023-01-01 06:00:00,Pandau,Simpang Tiga,6.0,Cerah,1,0,1559,34.3,41.31,8.71,1.51
2023-01-01 06:00:00,Pasar Pusat,Rumbai,7.0,Mendung,1,0,1544,28.9,37.66,11.15,2.75
2023-01-01 06:00:00,Simpang SKA,Bandara SSK II,8.5,Mendung,1,0,1528,28.8,37.21,13.71,3.51
2023-01-01 07:00:00,Harapan Raya,Sudirman,3.8,Cerah,1,1,1777,32.8,38.66,5.9,1.34
2023-01-01 07:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,1,1,1590,33.8,38.56,7.0,1.6
2023-01-01 07:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,1,1,1686,32.9,40.05,7.79,1.55
2023-01-01 07:00:00,Pandau,Simpang Tiga,6.0,Mendung,1,1,1574,30.7,39.57,9.1,1.9
2023-01-01 07:00:00,Pasar Pusat,Rumbai,7.0,Mendung,1,1,1705,31.0,40.34,10.41,2.01
2023-01-01 07:00:00,Simpang SKA,Bandara SSK II,8.5,Hujan Ringan,1,1,1741,27.0,32.1,15.89,5.69
2023-01-01 08:00:00,Harapan Raya,Sudirman,3.8,Cerah,1,1,1599,31.7,39.39,5.79,1.23
2023-01-01 08:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,1,1,1655,34.8,40.61,6.65,1.25
2023-01-01 08:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,1,1,1587,33.4,39.26,7.95,1.71
2023-01-01 08:00:00,Pandau,Simpang Tiga,6.0,Mendung,1,1,1687,29.5,39.96,9.01,1.81
2023-01-01 08:00:00,Pasar Pusat,Rumbai,7.0,Mendung,1,1,1529,30.1,37.93,11.07,2.67
2023-01-01 08:00:00,Simpang SKA,Bandara SSK II,8.5,Hujan Ringan,1,1,1712,27.8,33.49,15.23,5.03
2023-01-01 09:00:00,Harapan Raya,Sudirman,3.8,Mendung,1,1,1871,29.0,37.52,6.08,1.52
2023-01-01 09:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,1,1,1882,34.5,38.44,7.02,1.62
2023-01-01 09:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,1,1,1516,32.0,38.9,8.02,1.78
2023-01-01 09:00:00,Pandau,Simpang Tiga,6.0,Mendung,1,1,1690,28.5,35.76,10.07,2.87
2023-01-01 09:00:00,Pasar Pusat,Rumbai,7.0,Cerah,1,1,1721,31.6,38.88,10.8,2.4
2023-01-01 09:00:00,Simpang SKA,Bandara SSK II,8.5,Hujan Ringan,1,1,1624,27.2,34.66,14.72,4.52
2023-01-01 10:00:00,Harapan Raya,Sudirman,3.8,Mendung,1,0,1717,30.1,35.55,6.41,1.85
2023-01-01 10:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,1,0,1686,33.6,38.11,7.08,1.68
2023-01-01 10:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,1,0,1869,31.5,38.34,8.14,1.9
2023-01-01 10:00:00,Pandau,Simpang Tiga,6.0,Hujan Ringan,1,0,1700,26.1,35.29,10.2,3.0
2023-01-01 10:00:00,Pasar Pusat,Rumbai,7.0,Cerah,1,0,1672,31.6,38.28,10.97,2.57
2023-01-01 10:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,1,0,1790,31.1,40.55,12.58,2.38
2023-01-01 11:00:00,Harapan Raya,Sudirman,3.8,Mendung,1,0,1720,30.9,38.93,5.86,1.3
2023-01-01 11:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,1,0,1874,32.8,40.22,6.71,1.31
2023-01-01 11:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,1,0,1806,31.2,39.72,7.85,1.61
2023-01-01 11:00:00,Pandau,Simpang Tiga,6.0,Hujan Ringan,1,0,1785,26.6,31.18,11.54,4.34
2023-01-01 11:00:00,Pasar Pusat,Rumbai,7.0,Mendung,1,0,1749,28.0,36.17,11.61,3.21
2023-01-01 11:00:00,Simpang SKA,Bandara SSK II,8.5,Mendung,1,0,1816,29.9,36.15,14.11,3.91
2023-01-01 12:00:00,Harapan Raya,Sudirman,3.8,Mendung,1,0,1803,29.8,39.51,5.77,1.21
2023-01-01 12:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Mendung,1,0,1733,28.1,37.4,7.22,1.82
2023-01-01 12:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,1,0,1771,34.4,41.98,7.43,1.19
2023-01-01 12:00:00,Pandau,Simpang Tiga,6.0,Cerah,1,0,1896,33.5,41.61,8.65,1.45
2023-01-01 12:00:00,Pasar Pusat,Rumbai,7.0,Mendung,1,0,1888,28.0,37.02,11.35,2.95
2023-01-01 12:00:00,Simpang SKA,Bandara SSK II,8.5,Mendung,1,0,1884,29.0,37.49,13.6,3.4
2023-01-01 13:00:00,Harapan Raya,Sudirman,3.8,Cerah,1,0,1730,31.7,39.73,5.74,1.18
2023-01-01 13:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Mendung,1,0,1780,29.8,39.46,6.84,1.44
2023-01-01 13:00:00,Panam (UNRI),Simpang SKA,5.2,Hujan Ringan,1,0,1721,27.6,30.23,10.32,4.08
2023-01-01 13:00:00,Pandau,Simpang Tiga,6.0,Cerah,1,0,1825,32.3,38.46,9.36,2.16
2023-01-01 13:00:00,Pasar Pusat,Rumbai,7.0,Mendung,1,0,1728,30.3,37.35,11.25,2.85
2023-01-01 13:00:00,Simpang SKA,Bandara SSK II,8.5,Mendung,1,0,1694,30.0,36.12,14.12,3.92
2023-01-01 14:00:00,Harapan Raya,Sudirman,3.8,Hujan Ringan,1,0,1864,27.0,30.35,7.51,2.95
2023-01-01 14:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Mendung,1,0,1773,30.7,39.91,6.76,1.36
2023-01-01 14:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,1,0,1706,34.9,38.62,8.08,1.84
2023-01-01 14:00:00,Pandau,Simpang Tiga,6.0,Cerah,1,0,1870,33.9,39.58,9.1,1.9
2023-01-01 14:00:00,Pasar Pusat,Rumbai,7.0,Hujan Ringan,1,0,1755,28.0,30.16,13.93,5.53
2023-01-01 14:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,1,0,1801,34.3,39.17,13.02,2.82
2023-01-01 15:00:00,Harapan Raya,Sudirman,3.8,Hujan Ringan,1,0,1769,26.6,32.74,6.96,2.4
2023-01-01 15:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Mendung,1,0,1733,28.4,38.75,6.97,1.57
2023-01-01 15:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,1,0,1643,33.4,38.09,8.19,1.95
2023-01-01 15:00:00,Pandau,Simpang Tiga,6.0,Cerah,1,0,1834,32.9,41.79,8.61,1.41
2023-01-01 15:00:00,Pasar Pusat,Rumbai,7.0,Hujan Ringan,1,0,1670,26.4,30.68,13.69,5.29
2023-01-01 15:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,1,0,1693,31.0,39.59,12.88,2.68
2023-01-01 16:00:00,Harapan Raya,Sudirman,3.8,Hujan Ringan,1,1,1532,27.0,31.87,7.15,2.59
2023-01-01 16:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Mendung,1,1,1769,29.0,36.51,7.4,2.0
2023-01-01 16:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,1,1,1841,32.1,38.44,8.12,1.88
2023-01-01 16:00:00,Pandau,Simpang Tiga,6.0,Hujan Ringan,1,1,1864,26.3,34.86,10.33,3.13
2023-01-01 16:00:00,Pasar Pusat,Rumbai,7.0,Hujan Ringan,1,1,1526,26.4,31.76,13.22,4.82
2023-01-01 16:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,1,1,1847,32.5,38.93,13.1,2.9
2023-01-01 17:00:00,Harapan Raya,Sudirman,3.8,Mendung,1,1,1661,28.3,36.83,6.19,1.63
2023-01-01 17:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Mendung,1,1,1560,28.6,37.73,7.16,1.76
2023-01-01 17:00:00,Panam (UNRI),Simpang SKA,5.2,Mendung,1,1,1817,30.7,36.48,8.55,2.31
2023-01-01 17:00:00,Pandau,Simpang Tiga,6.0,Hujan Ringan,1,1,1836,27.6,31.79,11.32,4.12
2023-01-01 17:00:00,Pasar Pusat,Rumbai,7.0,Hujan Ringan,1,1,1568,27.4,32.06,13.1,4.7
2023-01-01 17:00:00,Simpang SKA,Bandara SSK II,8.5,Hujan Ringan,1,1,1785,26.6,29.92,17.04,6.84
2023-01-01 18:00:00,Harapan Raya,Sudirman,3.8,Mendung,1,1,1704,30.4,37.53,6.08,1.52
2023-01-01 18:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Mendung,1,1,1720,30.1,36.62,7.37,1.97
2023-01-01 18:00:00,Panam (UNRI),Simpang SKA,5.2,Mendung,1,1,1531,29.2,37.74,8.27,2.03
2023-01-01 18:00:00,Pandau,Simpang Tiga,6.0,Hujan Ringan,1,1,1574,27.6,30.2,11.92,4.72
2023-01-01 18:00:00,Pasar Pusat,Rumbai,7.0,Cerah,1,1,1875,34.3,38.95,10.78,2.38
2023-01-01 18:00:00,Simpang SKA,Bandara SSK II,8.5,Hujan Ringan,1,1,1564,26.5,30.57,16.68,6.48
2023-01-01 19:00:00,Harapan Raya,Sudirman,3.8,Mendung,1,0,1493,28.5,42.85,5.32,0.76
2023-01-01 19:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Mendung,1,0,1405,29.4,43.13,6.26,0.86
2023-01-01 19:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,1,0,1526,33.8,41.27,7.56,1.32
2023-01-01 19:00:00,Pandau,Simpang Tiga,6.0,Hujan Lebat,1,0,1475,25.9,26.98,13.34,6.14
2023-01-01 19:00:00,Pasar Pusat,Rumbai,7.0,Cerah,1,0,1505,32.0,38.84,10.81,2.41
2023-01-01 19:00:00,Simpang SKA,Bandara SSK II,8.5,Hujan Lebat,1,0,1474,24.4,29.24,17.44,7.24
2023-01-01 20:00:00,Harapan Raya,Sudirman,3.8,Mendung,1,0,1407,30.4,42.64,5.35,0.79
2023-01-01 20:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,1,0,1411,33.9,45.06,5.99,0.59
2023-01-01 20:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,1,0,1375,33.4,45.58,6.84,0.6
2023-01-01 20:00:00,Pandau,Simpang Tiga,6.0,Hujan Lebat,1,0,1313,25.7,28.23,12.75,5.55
2023-01-01 20:00:00,Pasar Pusat,Rumbai,7.0,Cerah,1,0,1457,34.8,44.86,9.36,0.96
2023-01-01 20:00:00,Simpang SKA,Bandara SSK II,8.5,Hujan Lebat,1,0,1326,25.4,25.47,20.02,9.82
2023-01-01 21:00:00,Harapan Raya,Sudirman,3.8,Cerah,1,0,1397,32.0,44.14,5.17,0.61
2023-01-01 21:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,1,0,1291,34.1,45.84,5.89,0.49
2023-01-01 21:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,1,0,1262,33.2,44.34,7.04,0.8
2023-01-01 21:00:00,Pandau,Simpang Tiga,6.0,Hujan Lebat,1,0,1244,25.5,28.77,12.51,5.31
2023-01-01 21:00:00,Pasar Pusat,Rumbai,7.0,Cerah,1,0,1355,32.4,44.7,9.4,1.0
2023-01-01 21:00:00,Simpang SKA,Bandara SSK II,8.5,Hujan Lebat,1,0,1275,25.3,25.03,20.38,10.18
2023-01-01 22:00:00,Harapan Raya,Sudirman,3.8,Cerah,1,0,1152,32.6,44.93,5.08,0.52
2023-01-01 22:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Hujan Ringan,1,0,1148,27.5,35.44,7.62,2.22
2023-01-01 22:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,1,0,1214,34.3,45.63,6.84,0.6
2023-01-01 22:00:00,Pandau,Simpang Tiga,6.0,Hujan Lebat,1,0,1261,25.1,28.2,12.76,5.56
2023-01-01 22:00:00,Pasar Pusat,Rumbai,7.0,Hujan Lebat,1,0,1282,24.2,27.11,15.49,7.09
2023-01-01 22:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,1,0,1162,33.5,44.4,11.49,1.29
2023-01-01 23:00:00,Harapan Raya,Sudirman,3.8,Cerah,1,0,1008,34.7,44.24,5.15,0.59
2023-01-01 23:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Hujan Ringan,1,0,1066,26.3,37.08,7.28,1.88
2023-01-01 23:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,1,0,1170,34.3,44.52,7.01,0.77
2023-01-01 23:00:00,Pandau,Simpang Tiga,6.0,Hujan Lebat,1,0,1099,24.9,27.01,13.33,6.13
2023-01-01 23:00:00,Pasar Pusat,Rumbai,7.0,Hujan Lebat,1,0,1142,24.2,28.79,14.59,6.19
2023-01-01 23:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,1,0,1111,33.2,44.54,11.45,1.25
2023-01-02 00:00:00,Harapan Raya,Sudirman,3.8,Mendung,0,0,176,30.7,47.91,4.76,0.2
2023-01-02 00:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Hujan Ringan,0,0,226,27.2,41.24,6.55,1.15
2023-01-02 00:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,0,0,151,31.2,50.0,6.24,0.0
2023-01-02 00:00:00,Pandau,Simpang Tiga,6.0,Cerah,0,0,157,31.1,50.0,7.2,0.0
2023-01-02 00:00:00,Pasar Pusat,Rumbai,7.0,Hujan Lebat,0,0,203,25.7,32.67,12.85,4.45
2023-01-02 00:00:00,Simpang SKA,Bandara SSK II,8.5,Mendung,0,0,225,29.3,48.38,10.54,0.34
2023-01-02 01:00:00,Harapan Raya,Sudirman,3.8,Mendung,0,0,217,29.6,48.01,4.75,0.19
2023-01-02 01:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Hujan Ringan,0,0,239,26.7,43.73,6.17,0.77
2023-01-02 01:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,0,0,218,34.8,50.0,6.24,0.0
2023-01-02 01:00:00,Pandau,Simpang Tiga,6.0,Cerah,0,0,206,34.1,50.0,7.2,0.0
2023-01-02 01:00:00,Pasar Pusat,Rumbai,7.0,Cerah,0,0,185,34.1,50.0,8.4,0.0
2023-01-02 01:00:00,Simpang SKA,Bandara SSK II,8.5,Hujan Ringan,0,0,213,27.7,43.15,11.82,1.62
2023-01-02 02:00:00,Harapan Raya,Sudirman,3.8,Mendung,0,0,176,29.5,47.42,4.81,0.25
2023-01-02 02:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Mendung,0,0,236,30.1,47.11,5.73,0.33
2023-01-02 02:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,0,0,189,32.2,50.0,6.24,0.0
2023-01-02 02:00:00,Pandau,Simpang Tiga,6.0,Hujan Lebat,0,0,247,25.9,31.96,11.27,4.07
2023-01-02 02:00:00,Pasar Pusat,Rumbai,7.0,Cerah,0,0,193,33.4,50.0,8.4,0.0
2023-01-02 02:00:00,Simpang SKA,Bandara SSK II,8.5,Hujan Ringan,0,0,157,27.0,40.08,12.73,2.53
2023-01-02 03:00:00,Harapan Raya,Sudirman,3.8,Mendung,0,0,165,29.1,48.51,4.7,0.14
2023-01-02 03:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Mendung,0,0,233,30.5,48.72,5.54,0.14
2023-01-02 03:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,0,0,212,32.8,50.0,6.24,0.0
2023-01-02 03:00:00,Pandau,Simpang Tiga,6.0,Hujan Lebat,0,0,203,24.9,31.68,11.36,4.16
2023-01-02 03:00:00,Pasar Pusat,Rumbai,7.0,Hujan Ringan,0,0,214,26.1,40.97,10.25,1.85
2023-01-02 03:00:00,Simpang SKA,Bandara SSK II,8.5,Hujan Ringan,0,0,218,26.7,42.45,12.02,1.82
2023-01-02 04:00:00,Harapan Raya,Sudirman,3.8,Mendung,0,0,217,30.6,48.7,4.68,0.12
2023-01-02 04:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Mendung,0,0,244,29.1,47.63,5.67,0.27
2023-01-02 04:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,0,0,158,31.4,50.0,6.24,0.0
2023-01-02 04:00:00,Pandau,Simpang Tiga,6.0,Hujan Lebat,0,0,184,24.8,33.56,10.73,3.53
2023-01-02 04:00:00,Pasar Pusat,Rumbai,7.0,Hujan Ringan,0,0,238,26.9,42.74,9.83,1.43
2023-01-02 04:00:00,Simpang SKA,Bandara SSK II,8.5,Hujan Ringan,0,0,207,26.7,43.21,11.8,1.6
2023-01-02 05:00:00,Harapan Raya,Sudirman,3.8,Mendung,0,0,198,28.3,47.51,4.8,0.24
2023-01-02 05:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Hujan Ringan,0,0,182,27.0,42.04,6.42,1.02
2023-01-02 05:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,0,0,245,33.2,50.0,6.24,0.0
2023-01-02 05:00:00,Pandau,Simpang Tiga,6.0,Hujan Lebat,0,0,153,25.9,30.66,11.74,4.54
2023-01-02 05:00:00,Pasar Pusat,Rumbai,7.0,Hujan Ringan,0,0,220,27.3,43.17,9.73,1.33
2023-01-02 05:00:00,Simpang SKA,Bandara SSK II,8.5,Hujan Lebat,0,0,175,24.0,30.41,16.77,6.57
2023-01-02 06:00:00,Harapan Raya,Sudirman,3.8,Mendung,0,0,1511,28.9,39.24,5.81,1.25
2023-01-02 06:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Mendung,0,0,1533,28.5,38.11,7.08,1.68
2023-01-02 06:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,0,0,1555,34.4,39.93,7.81,1.57
2023-01-02 06:00:00,Pandau,Simpang Tiga,6.0,Hujan Ringan,0,0,1497,26.3,34.81,10.34,3.14
2023-01-02 06:00:00,Pasar Pusat,Rumbai,7.0,Cerah,0,0,1626,31.5,39.88,10.53,2.13
2023-01-02 06:00:00,Simpang SKA,Bandara SSK II,8.5,Hujan Lebat,0,0,1656,25.5,20.62,24.74,14.54
2023-01-02 07:00:00,Harapan Raya,Sudirman,3.8,Mendung,0,1,2585,30.7,28.01,8.14,3.58
2023-01-02 07:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Mendung,0,1,2627,30.5,28.73,9.4,4.0
2023-01-02 07:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,0,1,2517,31.1,31.89,9.78,3.54
2023-01-02 07:00:00,Pandau,Simpang Tiga,6.0,Hujan Ringan,0,1,2631,27.2,23.32,15.44,8.24
2023-01-02 07:00:00,Pasar Pusat,Rumbai,7.0,Cerah,0,1,2350,34.6,31.54,13.32,4.92
2023-01-02 07:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,0,1,2564,32.7,31.22,16.34,6.14
2023-01-02 08:00:00,Harapan Raya,Sudirman,3.8,Mendung,0,1,2608,29.2,26.44,8.62,4.06
2023-01-02 08:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Mendung,0,1,2699,29.5,29.48,9.16,3.76
2023-01-02 08:00:00,Panam (UNRI),Simpang SKA,5.2,Hujan Ringan,0,1,2406,26.8,18.28,17.07,10.83
2023-01-02 08:00:00,Pandau,Simpang Tiga,6.0,Hujan Ringan,0,1,2647,26.2,22.19,16.22,9.02
2023-01-02 08:00:00,Pasar Pusat,Rumbai,7.0,Cerah,0,1,2650,31.4,30.08,13.96,5.56
2023-01-02 08:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,0,1,2520,32.9,31.24,16.32,6.12
2023-01-02 09:00:00,Harapan Raya,Sudirman,3.8,Mendung,0,1,2363,28.2,29.24,7.8,3.24
2023-01-02 09:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Mendung,0,1,2612,30.0,26.73,10.1,4.7
2023-01-02 09:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,0,1,2606,33.6,30.95,10.08,3.84
2023-01-02 09:00:00,Pandau,Simpang Tiga,6.0,Hujan Ringan,0,1,2555,27.6,20.36,17.68,10.48
2023-01-02 09:00:00,Pasar Pusat,Rumbai,7.0,Cerah,0,1,2672,32.1,31.49,13.34,4.94
2023-01-02 09:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,0,1,2630,34.3,31.37,16.26,6.06
2023-01-02 10:00:00,Harapan Raya,Sudirman,3.8,Mendung,0,0,1717,29.7,40.8,5.59,1.03
2023-01-02 10:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,0,0,1765,31.7,41.18,6.56,1.16
2023-01-02 10:00:00,Panam (UNRI),Simpang SKA,5.2,Mendung,0,0,1721,28.9,35.78,8.72,2.48
2023-01-02 10:00:00,Pandau,Simpang Tiga,6.0,Hujan Ringan,0,0,1741,26.5,31.94,11.27,4.07
2023-01-02 10:00:00,Pasar Pusat,Rumbai,7.0,Mendung,0,0,1807,28.5,38.1,11.02,2.62
2023-01-02 10:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,0,0,1823,34.8,38.88,13.12,2.92
2023-01-02 11:00:00,Harapan Raya,Sudirman,3.8,Hujan Ringan,0,0,1813,26.0,33.05,6.9,2.34
2023-01-02 11:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,0,0,1879,31.3,38.32,7.05,1.65
2023-01-02 11:00:00,Panam (UNRI),Simpang SKA,5.2,Mendung,0,0,1807,28.5,36.88,8.46,2.22
2023-01-02 11:00:00,Pandau,Simpang Tiga,6.0,Mendung,0,0,1846,29.2,40.32,8.93,1.73
2023-01-02 11:00:00,Pasar Pusat,Rumbai,7.0,Mendung,0,0,1878,29.7,38.06,11.03,2.63
2023-01-02 11:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,0,0,1781,34.5,41.66,12.24,2.04
2023-01-02 12:00:00,Harapan Raya,Sudirman,3.8,Hujan Ringan,0,0,1804,27.8,32.52,7.01,2.45
2023-01-02 12:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,0,0,1778,33.8,38.53,7.01,1.61
2023-01-02 12:00:00,Panam (UNRI),Simpang SKA,5.2,Mendung,0,0,1729,30.0,36.41,8.57,2.33
2023-01-02 12:00:00,Pandau,Simpang Tiga,6.0,Cerah,0,0,1739,34.0,41.15,8.75,1.55
